npsn,nama_sekolah,alamat,kelurahan,kecamatan,kabupaten,provinsi,status,bentuk_pendidikan,jenjang,telepon,fax,email,website,operator
70023638,SMK FAJAR UTAMA,Jl. Puncak KM. 78 Kp. Leuwimalang,LEUWIMALANG,Cisarua,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.fubogor@gmail.com,http://smkfajarutama.sch.id,ARYO YUDHA WIBOWO
69772603,SMKN 1 PUNCAK CISARUA,JL.RAYA PUNCAK NO.24 KM.86 TUGU SELATAN,TUGU SELATAN,Cisarua,Kab. Bogor,Jawa Barat,NEGERI,SMK,DIKMEN,02518254894,02518254895,smkn01puncakcisarua@gmail.com,http://smkn1puncakcisarua.co.id,Dede Hermawan
20271579,SMKS BHINNEKA NUSANTARA,JL ADHIYAKSA NO 42 RT 02/02,LEUWIMALANG,Cisarua,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0251279517,02518298110,smkbhinnekanusantara@yamil.com,http://smkbhinnekanusantara.co.id,Maulana Ruslan Riandi
20231374,SMKS BM AL IKHLAS,JL. HANKAM,JOGJOGAN,Cisarua,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,622518295701,-,smk_alikhlas@ymail.com,http://smkalikhlasbogor.sch.id,Muhamad Yusup
69755276,SMKS HUMANIKA 2,JL RAYA PUNCAK KEBON CAU RT 02/02 CISARUA,KOPO,Cisarua,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518295125,-,smkhumanika@yahoo.com,http://www.smkhumanika.sch.id,TEGUH CHAIDIR
20253162,SMKS KESEHATAN AL IKHLAS,JL. HANKAM CISARUA BOGOR,JOGJOGAN,Cisarua,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518251647,02518251647,smkkes_ai@yahoo.co.id,http://smkkesalikhlas.blog.com,Amri Agustia
70043642,SMK SUMPAH PEMUDA 3 GADOG,Jl. Raya Megamendung No. 50,GADOG,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,-,-,Andi Cahyadi
69948173,SMKIT AL MUSTHAFAWIYAH,Jl. Cikopo Selatan KM. 06,SUKAKARYA,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517563700,02517563757,smkitalmusthafawiyah@gmail.com,http://www.al-musthafawiyah.sch.id,Muhaemin
20258339,SMKS AGRIBISNIS DAN AGROTEKNOLOGI AMERTA,JL. CIKELUN KOMPLEK KUIL MYOGAN-JI KEC.MEGAMENDUNG,MEGAMENDUNG,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518251313,02518254578,smkamerta.megamendung@gmail.com,http://smkamerta.mysch.id/,MUHAMMAD IBRA RAMADHAN
20232446,SMKS GAZZA WIGUNA 1 MEGAMENDUNG,JL RAYA PUNCAK CIPAYUNG GIRANG NO. 234 BOGOR,CIPAYUNG GIRANG,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518250666,-,smkgazzawiguna1@gmail.com,http://www.smkgw1.sch.id,Muhamad Riza Muhtar
20232447,SMKS GAZZA WIGUNA 2 MEGAMENDUNG,JL. RAYA PUNCAK CIPAYUNG GIRANG NO. 234 BOGOR,CIPAYUNG GIRANG,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518253503,-,smkgazzawiguna2@yahoo.co.id,-,Bayu Mirdad
20253671,SMKS ISLAM MIFTAHUL HUDA,JL MEGAMENDUNG NO 46 CIPAYUNG GIRANG,CIPAYUNG GIRANG,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smki_mh@hotmail.com,-,Muhammad Fahmi Maulana
69728750,SMKS KARYA INSANI,JL CIKOPO SELATAN,SUKARESMI,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517555643,02517555643,karyainsani.megamendung@gmail.com,http://WWW.SMKKARYAINSANI.SCH.ID,Ari Agus Tian P
20232426,SMKS PLUS AT THAHIRIN,JL.SIRNAGALIH  NO.09,CIPAYUNG GIRANG,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518258867,02518258867,atthahirinsmkplus@gmail.com,-,R GUMILAR FEBRYANSYAH
20254149,SMKS TERPADU YAPISA,JL CIKOPO SELATAN KM 6 DESA SUKARESMI KEC. MEGAMENDUNG,SUKARESMI,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkterpaduyapisa@yahoo.co.id,http://www.smkterpaduyapisa.id,Siti Masitoh
20231459,SMKS YMA MEGAMENDUNG,JL. RAYA PUNCAK KM. 75 CIPAYUNG NO. 81 BOGOR,CIPAYUNG,Megamendung,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518253858,02518259131,smkyma@yahoo.com,https://www.smkyma.sch.id/,ADE SUNANDAR
70028589,SMK Darus Sa`adah,Jl. Alternatif Sentul RT 07 RW 06,CIJUJUNG,Sukaraja,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,-,http://www.darus-saadah.sch.id,Anwar
69862572,SMK MASTER INDONESIA,"Jl Raya Pemda, Pangkalan III, No. 66 Pasir Jambu, Sukaraja Kab. Bogor",PASIR JAMBU,Sukaraja,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517502137,02517502137,tatausahamaster@gmail.com,http://www.smkmasterindonesia.sch.id,Bayu Tantriyani
20272054,SMK NU GLOBAL MADANI,"KP. BOJONG JENGKOL BARAT, RT 03/10",CILEBUT BARAT,Sukaraja,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smknuglobalmadani@yahoo.com,-,noviana
69786949,SMKS AL BANA,JL.RAYA CILEBUT BOJONGGEDE RT 04/07,CILEBUT BARAT,Sukaraja,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02517595302,756345,albanasmk@gmail.com,https://www.smkalbana.sch.id,Iwan Setiawan
10648871,SMKS PELITA HUSADA,JL. DARMAIS NO. 4 SUKARAJA,CIMANDALA,Sukaraja,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518651647,-,smkpelitahusada@yahoo.co.id,http://www.smkpelitahusada.sch.id,ASEP HARTANTO
20254118,SMKS PUTRA PAKUAN,JL RUKO MEGAPOLITAN KEBON KELAPA,CIMANDALA,Sukaraja,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02518661312,-,putrapakuan@gmail.com,http://www.putrapakuan.sch.id,Yanti Suryani
20200599,SMKS YASI 1 CILEBUT BOGOR,JL. RAYA CILEBUT NO. 40 SUKARAJA BOGOR,CILEBUT TIMUR,Sukaraja,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02519281326,-,smk_yasi@yahoo.co.id,-,sulastri
69880578,SMK AL - MUTTAQIEN,JL RAYA CIJAYANTI NO 02,CIJAYANTI,Babakan Madang,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalmuttaqiencijayanti@gmail.com,https://smk-almuttaqien.sch.id/,FIRDA HERMINIA FUTRIYANTI
69953897,SMK DARMAWAN,"Jl.Gunung Pancar Kp. Wates RT 004 RW 001,Babakan Madang Kabupaten Bogor",BABAKAN MADANG,Babakan Madang,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187951526,-,smkdarmawansentul@gmail.com,http://smkdarmawan.sch.id,Aah Solihah
69830586,SMK PLUS INSAN CEMERLANG,Jl.WISATA AIR PANAS GUNUNG PANCAR RT 03 RW 01,KARANG TENGAH,Babakan Madang,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smk@cemerlang.sch.id,http://smk.cemerlang.sch.id,Siti Aisah
20232445,SMKS GALILEO,JL. ALVOST SENTUL,KADUMANGU,Babakan Madang,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187950629,02187950629,smk_galileo@yahoo.co.id,http://www.smkgalileo.sch.id,Nining Agustianingsih
20232481,SMKS PGRI BABAKANMADANG,BLOK TEGAL UMPLIK DESA CITARINGGUL KECAMATAN BABAKANMADANG KABUPATEN BOGOR,BABAKAN MADANG,Babakan Madang,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smk.pgribabakanmadang01@gmail.com,http://smkpgribabakanmadang.sch.id,Arief Rachman Syah
20272050,SMKS PLUS CINDERA HATI,JL. RM.Karimata-bukit azzikra-cipambuan-sentul city-babakan madang,BABAKAN MADANG,Babakan Madang,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkpluscinderahati@yahoo.com,http://www.smkpluscinderahati.blogspot.com,HERIYANTO
69753670,SMKS ISLAM SOLALATUL HUDA,JL AMD TEGALLEGA,SIRNAJAYA,Sukamakmur,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smksolala1@gmail.com,-,ADE IRAWAN
69769377,SMKS KHARISMA NUSANTARA,JL MENTENG,SUKADAMAI,Sukamakmur,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,kharisma.nusantara.sukamakmur@gmail.com,-,CUCU NURHIDAYAH
20272048,SMKS PGRI SUKAMAKMUR,JL. RAYA CITEUREUP - SUKAMAKMUR,PABUARAN,Sukamakmur,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkpgri_sukamakmur@yahoo.co.id,http://www.smkpgrisukamakmur.sch.id,ANDI
69830090,SMK DAARUL QURAN,Kp. Tegal Salam RT 22 RW 08,CARIU,Cariu,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02198861107,02198861107,daqusmk@yahoo.com,http://dq_al-jannah.go.id,"Ujang Kholid,S.Pd.I"
70001547,SMK ISLAM TERPADU AR-RISALAH CARIU,Jl. Raya Jonggol - Cariu Kp. Nyomot,TEGAL PANJANG,Cariu,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189960022,-,smk.islamterpaduarrisalahcariu@gmail.com,-,AKMAL WALID JANUAR
70042759,SMK MUHAMMADIYAH CARIU LAB SCHOOL OF UHAMKA,Jl. Mekarwangi Siliwangi Pahae RT 015 RW 005,CARIU,Cariu,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smklabschool@uhamka.ac.id,-,Asywaq Widadur rahman Dawam
69758966,SMK SINAR ISLAM ASIA PASIFIC,Jl. Transyogi Kp.Tegal Salam Rt 022/008,CARIU,Cariu,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smksiap50@gmail.com,http://ponpesyasiap.com,JAKA YUSUP
20231419,SMKN 1 CARIU,JL. BABAKAN RADEN NO. 807 CARIU,BABAKAN RADEN,Cariu,Kab. Bogor,Jawa Barat,NEGERI,SMK,DIKMEN,02189961013,02189961013,smkn1cariu.bogor@gmail.com,http://www.smkn1cariu.sch.id,ARMAN JAELANI
69786623,SMKS AN-NUR CARIU,JL. CARIU - LOJI KM 05 KP. CIMERTA,SUKAJADI,Cariu,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,085883408600,smk_annurcariu@yahoo.com,http://smkannurcariu.blogspot.com,"Wawan Hermawan, S.Pd.I"
70040622,SMK IDN,Kp. Leuwijati,SUKANEGARA,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,info@idn.sch.id,http://www.idn.sch.id,RAHMAN
69896671,SMK INSAN RELIGI,Jl.RAYA MENTENG No. 26 BENDUNGAN JONGGOL KAB.BOGOR,BENDUNGAN,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,ypi.alfalah89@gmail.com,-,Abdurrahman Wahid Maulana Azis
69944176,SMK MADINATULQURAN,Kp. Kebon Kelapa Rt 002/011,SINGASARI,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.madinatulquran@gmail.com,http://www.smkmadinatulquran.sch.id,FAJRI FADILAH RAHMAN
70052832,SMK SKILL VILLAGE ISLAMIC SCHOOL,Kp. Tegal Putat RT. 001 RW. 008,SUKASIRNA,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,02189085865,info@skillageislamic.sch.id,https://skillageislamic.sch.id,Nadya Khairunnisa
20280620,SMKS IBNU SOBRI,Jl. M. Bakri Km. 07 RT 01/03,CIBODAS,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,ibnusobriyayasan@gmail.com,http://ibnusobri.smk10@yahoo.co.id,Tubagus Arip Zaini
20232473,SMKS NURUL HIKMAH,JL. RAYA JONGGOL CIBUCIL SUKAMANAH JONGGOL BOGOR,SUKAMANAH,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189936757,-,smk_nurhik@yahoo.co.id,-,Andri Yuniadi
20200594,SMKS OTISTA JONGGOL,JL. HAUR KUNING JONGGOL BOGOR,JONGGOL,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189932646,01289932646,smkotistajonggol@gmail.com,-,ENDEH
20231436,SMKS PUTRA NEGARA,JL. HAUR KUNING JONGGOL,JONGGOL,Jonggol,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189932646,02189932646,smkputranegarajonggol@gmail.com,-,AHMAD KOSASIH
69984405,SMK BINA MANDIRI MULTIMEDIA,Jl. Raya Cileungsi  Jonggol KM 1 No.12,CILEUNGSI KIDUL,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182491984,02182482930,smkbinamandiri_bm3@yahoo.com,http://www.smkbm3.sch.id,Ahmad Bakri
69908501,SMK GLOBAL SURYA PRATAMA,PERUM GRIYA PERMATA CILEUNGSI  BOGOR,MEKARSARI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,-,-,Sriyati
69847637,SMK N 1 CILEUNGSI,JL. RAYA NAROGONG - CILEUNGSI,LIMUS NUNGGAL,Cileungsi,Kab. Bogor,Jawa Barat,NEGERI,SMK,DIKMEN,02180476545,-,smk@smkn1cileungsi.sch.id,http://www.smkn1cileungsi.sch.id/,Bucky Andriana Hermayadi
69893377,SMK PARIWISATA METLAND SCHOOL,JL. TAMAN METRO RAYA METLAND TRANSYOGI,CILEUNGSI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182496976,-,metland.smk@gmail.com,http://www.smkmetland.sch.id,FAJAR AGUSTIAN
69888841,SMK PLUS ARRUSYDA,KP. CIGAROGOL RT 08/03,MEKARSARI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkplusarrusyda83@yahoo.co.id,-,SITI NURMALA RAMADHANI
20258210,SMK TAMAN WISATA,Jl. Raya Cileungsi Jonggol km.3 Cipicung,MEKARSARI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02180303608,02129099562,tamwis@ymail.com,http://www.sekolahtamanwisata.com,"DENNY ZAHURI. SE, M.Pd"
10648870,SMK YAPA,BLOK PANDAI RT. 01/17 CILEUNGSI,CILEUNGSI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0218233663,0218233663,smkyapa11@gmail.com,-,ASEP SUHERMAN
20232417,SMKS AL FARABI,JL. CILEUNGSI JONGGOL KM. 3,MEKARSARI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182492917,0,smkalfarabi@yahoo.co.id,http://https://smk-alfarabi.sch.id/,Matlaah Muharomah
20232418,SMKS AL HADIID 1 CILEUNGSI BOGOR,JL. MELATI I PERUM CILEUNGSI INDAH BOGOR,CILEUNGSI KIDUL,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0218235482,0218235482,smk_alhadiid1@yahoo.co.id,http://https://alhadiid.or.id/pendaftaran-smk-1-alhadiid/,HERI YANTO
20232419,SMKS AL HADIID 2 CILEUNGSI BOGOR,JL. MELATI I PERUM CILEUNGSI INDAH BOGOR,CILEUNGSI KIDUL,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182498420,02182498420,smkalhadiid2cileungsi@gmail.com,http://alhadiid.or.id,Ima Daru Cahyani
20258202,SMKS AVICENNA CILEUNGSI,"RAYA CILEUNGSI-JONGGOL KM 01 KAB, BOGOR JAWA BARAT",CILEUNGSI KIDUL,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0218248640,0218248640,smkfavicennacileungsibogor@gmail.com,http://www.smkfavicennacileungsi.sch.id,MUHAMAD YUSUP
69762752,SMKS BINA TEKNIKA,JALAN HA GHOFAR KP. DAYEUH RT 003 RW 001 CILEUNGSI,DAYEUH,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,021,80470935,smkbinateknika@rocketmail.com,http://smkbinatehnika.sch.id,ABDULOH
20232438,SMKS BPS&K 1 CILEUNGSI,JL. RAYA CILEUNGSI-JONGGOL KM. 10,CIPEUCANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189932882,-,smkbpsk1cileungsi@gmail.com,http://www.smkbpsk1cileungsi.sch.id,Mega Hayuning Pratiwi
20232439,SMKS BPS&K 2 CILEUNGSI,JL. RAYA CILEUNGSI - JONGGOL KM. 10,CIPEUCANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189932882,-,smkbpsk2cileungsi.bogor@gmail.com,-,Yunita Srijayanti
20276164,SMKS DARMA BAKTI,"Jl. Raya Cileungsi - Jonggol Km.09, Kp. Tengah RT.08/04.",CIPEUCANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189932282,02189932282,smkdarmabakti@yahoo.com,http://smkdarmabakti.co.id,Syaiful Jalantika
69768238,SMKS FAJAR SENTOSA,JL.PERUM GRIYA ALAM SENTOSA KP.BAKOM RT.03/04,LIMUS NUNGGAL,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0217707313,0217707313,smk_fajarsentosa@yahoo.co.id,http://www.smk_fajarsentosa.com,Dwi Wiryanti
20253395,SMKS FARMASI BHAKTI KENCANA,Jl. Raya Cileungsi - Jonggol KM. 09 RT 008 RW 004 Kp. Tengah,CIPEUCANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189931352,02189931352,smkfbhaktikencanabogor@gmail.com,http://smkfbhaktikencanabogor.com,MOHAMAD RIZAL HILABY
20258413,SMKS FATAHILLAH CILEUNGSI,Kp. Tengah Rt.06/Rw.03,CIPEUCANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smkfatahillah.cileungsi@gmail.com,http://www.smkfatahillahcileungsi.sch.id,Dede Suhardi
69775432,SMKS KESEHATAN SABILURRAHIM,JL. RAYA CILEUNGSI JONGGOL KM 4,MEKARSARI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02129232697,-,psabilurrahim@yahoo.com,http://www.sabilurrahim.com,Mustopa
20231415,SMKS MUHAMMADIYAH 1 CILEUNGSI,JL. ANGGREK 86/1 PERUM PTSC CILEUNGSI KABUPATEN BOGOR,CILEUNGSI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182480034,02182480034,smkmuhammadiyah1cileungsi@gmail.com,http://smkmutucileungsi.com,Fadillah Anhar Ramdani
20231416,SMKS MUHAMMADIYAH 2 CILEUNGSI,JL. AKSES DESA DAYEUH NO.97B. CILEUNGSI- BOGOR,CILEUNGSI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02180471979,-,smkmuda86@gmail.com,http://www.smkmduacileungsi.sch.id,supendi
20246141,SMKS MUHAMMADIYAH 3 CILEUNGSI BOGOR,JL. ANGGREK NO. 86/1 PERUMAHAN PT.SC CILEUNGSI - BOGOR,CILEUNGSI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182492293,02182480034,smkmuh3.cils@gmail.com,http://www.smkmugacileungsi.com,Ahmad Faiz Fadillah
69774721,SMKS MUHAMMADIYAH 4,JL. ANGGREK NO.86 PTSC CILEUNGSI,CILEUNGSI,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182497202,-,smk4muhammadiyah@gmail.com,http://www.simupha.co.id,Sultan Zhesare Bayu Rusbandhono
20268443,SMKS PGRI KARISMA BANGSA,JL CILEUNGSI JONGGOL KM 6,GANDOANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182491566,-,smkpgrikarbas@gmail.com,http://smkpgrikarbas.sch.id,ARIFIN
69753949,SMKS PIJAR ALAM 2,JL PURI PANANGGA RT 01 RW 10 CILEUNGSI,GANDOANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02171087602,-,pijar_alam@yahoo.co.id,http://www.pijaralam.sch.co.id,Elsa Nabella Orsanda
69755363,SMKS TAMAN QURANIYAH,KP. KUBANG RT 11/06 CIPEUCANG,CIPEUCANG,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02189934609,-,smktamanquraniyah@gmail.com,http://www.smk.sch.id,M Rikaz Rihanu Najila
20271340,SMKS WIDYA KUSUMA,JL. RAYA BOLUEVARD PERUM CILEUNGSI HIJAU,CILEUNGSI KIDUL,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182496681,-,smkwidyakusuma2011@gmail.com,-,awal ramadhan
20280622,SMKS YPB CILEUNGSI,JL Setu RAWA HINGKIK RT 01/01,LIMUS NUNGGAL,Cileungsi,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182492343,-,smk_ypb@rocketmail.com,http://www.smkypb.com,ASEP SAEFUL MILLAH
20231421,SMKN 1 GUNUNGPUTRI,Jl. Barokah No. 06 Desa Wanaherang Kec. Gunungputri Kab. Bogor,WANAHERANG,Gunungputri,Kab. Bogor,Jawa Barat,NEGERI,SMK,DIKMEN,0218673310,0218673310,smkn1gnp@smkn1gnputri.sch.id,http://www.smkn1gnputri.sch.id,Indra Setiawan
20253849,SMKS BINA BANGSA MANDIRI,"Jl. Letda Natsir No.28 Cikeas Udik, Gunungputri Kabupaten Bogor",CIKEAS UDIK,Gunungputri,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02129098557,02129098398,smk.binabangsamandiri@yahoo.com,http://www.sekolahbinabangsamandiri.sch.id,Nurhalimah
20232434,SMKS BINA PENDIDIKAN 2 BOGOR,JL. CIANGSANA KAV 45-47,CIANGSANA,Gunungputri,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02184937945,02184937945,smkbinapendidikan2bogor@yahoo.com,-,Arianto
20232435,SMKS BINA PENDIDIKAN 3 BOGOR,JL. CIANGSANA RAYA CIKEAS PARUNG,CIANGSANA,Gunungputri,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02170644547,02184937945,smk_bipen3@yahoo.com,-,Deny Setiawan
20254256,SMKS BIT BINA AULIA,JL. LETDA NATSIR NO. 582,BOJONG KULUR,Gunungputri,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02182415429,02182415429,smkbitbinaaulia@ymail.com,http://www.smkbitbinaaulia.besaba.com,NURHAYATI
20232448,SMKS GENERASI MANDIRI GUNUNG PUTRI,JL. BAROKAH NO.8 WANAHERANG GUNUNG PUTRI,WANAHERANG,Gunungputri,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0218673440,0218673440,smkgenerasimandiri@gmail.com,http://smkgenerasimandiri.sch.id,Anggit Triyono
69765081,SMKS PRATAMA,JL RAYA KARANGGAN RT 03/04,KARANGGAN,Gunungputri,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02186863224,-,smk_pratama@yahoo.co.id,http://smk-pratama.sch.id,SOFIA RANTI
20231453,SMKS YAPSA,JL. PANCASILA NO. 17 CIKUDA BOGOR,BOJONG NANGKA,Gunungputri,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02122940283,-,smkyapsagp@gmail.com,http://smkyapsagunungputri.mysch.id,"Robik, Gr."
69957149,SMK AL MURQONIYAH,Kp. Tajur Tapos Rt 021/007,HAMBALANG,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalmurqoniah15@gmail.com,-,Ade Ucep
20279946,SMK BHAKTI KENCANA,Kampung Babakan RT.004/002,TARIKOLOT,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187940593,-,smkbk_citeureup@yahoo.com,http://https://www.smkbhaktikencana.sch.id/,ROMLI
20232490,SMKS 1 TRIPLE J,JL. LANDBOW NO.01 KARANG ASEM BARAT CITEUREUP,KARANG ASEM BARAT,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0218757384,02187905781,smktj1@gmail.com,http://www.smk1triplej.sch.id,INDRA SUTISNA
20232491,SMKS 2 TRIPLE J CITEUREUP,"JL. LANBOUW, KARANG ASEM BARAT CITEUREUP BOGOR",KARANG ASEM BARAT,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187913786,02187913786,smk2.triplej@yahoo.com,http://smk2triplej.sch.id,Heru Salehudin
20232424,SMKS ASH SHOHEH 1 CITEUREUP,JL. ASH SHOHEH NO. 17 CITEUREUP BOGOR,CITEUREUP,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187940980,-,smkashshoheh01@gmail.com,http://www.smkashsoheh1.sch.id,Gunawan
20232425,SMKS ASH SHOHEH 2 CITEUREUP,JL. ASH-SHOHEH NO. 17 CITEUREUP BOGOR,CITEUREUP,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187944300,02187944300,smkashtwo@gmail.com,http://smkashshohehdua.sch.id,Achmad Fauzi Gunawan
20280627,SMKS BINA MANDIRI SEJAHTERA,JL MAYOR OKING JAYA ATMAJA NO 27,CITEUREUP,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0218758610,-,smkbinamandirisejahtera@rocketmail.com,http://smkbinamandirisejahtera.bms@gmail.com,Ah.Dudy Fudoly
20231394,SMKS BUDINIAH,JL.GOLF JAGORAWI NO. 2 KARANGGAN PUSPASARI CITEUREUP,PUSPASARI,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187916478,-,smkbn1ctr@yahoo.com,http://smkbudiniah.sch.id,Rosadi
20246432,SMKS BUDINIAH 2 CITEUREUP,JL. GOLF JAGORAWI NO. 2 KARANGGAN,PUSPASARI,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,0218758744,0218758744,smkbudiniah@yahoo.com,http://ypbudiniah97.wordpress.com,LUGINA WIYATA
20280618,SMKS DARUL MUSLIM,JL RAYA TAJUR RT 04/01 GANG KABUR,TARIKOLOT,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,02187940960,02187940960,ahmadzhaky@yahoo.co.id,http://www.smk.sch.id,AHMAD ZHAKY
20270490,SMKS ISLAM MADANI AL HUSAINIYAH,JL RAYA TAJUR KP RAWA BOGO,PASIR MUKTI,Citeureup,Kab. Bogor,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smki.madani.alhusainiyah@gmail.com,-,SEKAR WATINI
